Table,State,Distt.,Area Name,Type,Age-group,Total,illiterate,literate
C2308,04,000,State - CHANDIGARH,Rural,45-49,411,176,235
C2308,04,000,State - CHANDIGARH,Rural,50-54,308,144,164
C2308,04,000,State - CHANDIGARH,Rural,55-59,231,121,110
C2308,04,000,State - CHANDIGARH,Rural,60-64,204,139,65
C2308,04,000,State - CHANDIGARH,Rural,65-69,115,86,29
C2308,04,000,State - CHANDIGARH,Rural,70-74,85,63,22
C2308,04,000,State - CHANDIGARH,Rural,75-79,32,27,5
C2308,04,000,State - CHANDIGARH,Rural,80+,51,41,10
C2308,04,000,State - CHANDIGARH,Rural,Age not stated,2,1,1
C2308,04,000,State - CHANDIGARH,Urban,All ages,462946,130063,332883
C2308,04,000,State - CHANDIGARH,Urban,0-6,53910,53910,0
C2308,04,000,State - CHANDIGARH,Urban,7,8373,1463,6910
C2308,04,000,State - CHANDIGARH,Urban,8,7601,630,6971
C2308,04,000,State - CHANDIGARH,Urban,9,7803,677,7126
C2308,04,000,State - CHANDIGARH,Urban,10,8685,737,7948
C2308,04,000,State - CHANDIGARH,Urban,11,7871,461,7410
C2308,04,000,State - CHANDIGARH,Urban,12,8012,420,7592
C2308,04,000,State - CHANDIGARH,Urban,13,7711,408,7303
C2308,04,000,State - CHANDIGARH,Urban,14,7929,402,7527
C2308,04,000,State - CHANDIGARH,Urban,15,8125,537,7588
C2308,04,000,State - CHANDIGARH,Urban,16,8257,528,7729
C2308,04,000,State - CHANDIGARH,Urban,17,7800,476,7324
C2308,04,000,State - CHANDIGARH,Urban,18,9663,722,8941
C2308,04,000,State - CHANDIGARH,Urban,19,9074,599,8475
C2308,04,000,State - CHANDIGARH,Urban,20-24,51439,5379,46060
C2308,04,000,State - CHANDIGARH,Urban,25-29,47997,7808,40189
C2308,04,000,State - CHANDIGARH,Urban,30-34,39979,8596,31383
C2308,04,000,State - CHANDIGARH,Urban,35-39,37240,9718,27522
C2308,04,000,State - CHANDIGARH,Urban,40-44,31053,8636,22417
C2308,04,000,State - CHANDIGARH,Urban,45-49,27048,7468,19580
C2308,04,000,State - CHANDIGARH,Urban,50-54,20526,5359,15167
C2308,04,000,State - CHANDIGARH,Urban,55-59,14949,3886,11063
C2308,04,000,State - CHANDIGARH,Urban,60-64,12067,4096,7971
C2308,04,000,State - CHANDIGARH,Urban,65-69,7474,2486,4988
C2308,04,000,State - CHANDIGARH,Urban,70-74,5302,1887,3415
C2308,04,000,State - CHANDIGARH,Urban,75-79,3135,1046,2089
C2308,04,000,State - CHANDIGARH,Urban,80+,3780,1678,2102
C2308,04,000,State - CHANDIGARH,Urban,Age not stated,143,50,93
C2308,05,000,State - UTTARAKHAND,Total,All ages,4948519,1931274,3017245
C2308,05,000,State - UTTARAKHAND,Total,0-6,638615,638615,0
C2308,05,000,State - UTTARAKHAND,Total,7,99785,22131,77654
C2308,05,000,State - UTTARAKHAND,Total,8,102048,10555,91493
C2308,05,000,State - UTTARAKHAND,Total,9,94050,7282,86768
C2308,05,000,State - UTTARAKHAND,Total,10,116189,10347,105842
C2308,05,000,State - UTTARAKHAND,Total,11,101011,5688,95323
C2308,05,000,State - UTTARAKHAND,Total,12,111517,5303,106214
C2308,05,000,State - UTTARAKHAND,Total,13,103545,4652,98893
C2308,05,000,State - UTTARAKHAND,Total,14,109807,5421,104386
C2308,05,000,State - UTTARAKHAND,Total,15,112207,7009,105198
C2308,05,000,State - UTTARAKHAND,Total,16,110854,7206,103648
C2308,05,000,State - UTTARAKHAND,Total,17,98392,6420,91972
C2308,05,000,State - UTTARAKHAND,Total,18,119066,10678,108388
C2308,05,000,State - UTTARAKHAND,Total,19,95108,8056,87052
C2308,05,000,State - UTTARAKHAND,Total,20-24,485454,63294,422160
C2308,05,000,State - UTTARAKHAND,Total,25-29,412821,84676,328145
C2308,05,000,State - UTTARAKHAND,Total,30-34,352873,102333,250540
C2308,05,000,State - UTTARAKHAND,Total,35-39,334666,125242,209424
C2308,05,000,State - UTTARAKHAND,Total,40-44,281178,124896,156282
C2308,05,000,State - UTTARAKHAND,Total,45-49,241395,120204,121191
C2308,05,000,State - UTTARAKHAND,Total,50-54,195134,107175,87959
C2308,05,000,State - UTTARAKHAND,Total,55-59,166596,102857,63739
C2308,05,000,State - UTTARAKHAND,Total,60-64,165836,118983,46853
C2308,05,000,State - UTTARAKHAND,Total,65-69,110347,82481,27866
C2308,05,000,State - UTTARAKHAND,Total,70-74,82473,66219,16254
C2308,05,000,State - UTTARAKHAND,Total,75-79,43809,35599,8210
C2308,05,000,State - UTTARAKHAND,Total,80+,56447,45441,11006
C2308,05,000,State - UTTARAKHAND,Total,Age not stated,7296,2511,4785
C2308,05,000,State - UTTARAKHAND,Rural,All ages,3517912,1500033,2017879
C2308,05,000,State - UTTARAKHAND,Rural,0-6,468984,468984,0
C2308,05,000,State - UTTARAKHAND,Rural,7,72999,16269,56730
C2308,05,000,State - UTTARAKHAND,Rural,8,75103,7545,67558
C2308,05,000,State - UTTARAKHAND,Rural,9,69597,5127,64470
C2308,05,000,State - UTTARAKHAND,Rural,10,85520,7103,78417
C2308,05,000,State - UTTARAKHAND,Rural,11,74778,3869,70909
C2308,05,000,State - UTTARAKHAND,Rural,12,83124,3521,79603
C2308,05,000,State - UTTARAKHAND,Rural,13,76791,3082,73709
C2308,05,000,State - UTTARAKHAND,Rural,14,80627,3593,77034
C2308,05,000,State - UTTARAKHAND,Rural,15,82025,4715,77310
C2308,05,000,State - UTTARAKHAND,Rural,16,80897,4918,75979
C2308,05,000,State - UTTARAKHAND,Rural,17,70190,4383,65807
C2308,05,000,State - UTTARAKHAND,Rural,18,85170,7523,77647
C2308,05,000,State - UTTARAKHAND,Rural,19,67547,5688,61859
C2308,05,000,State - UTTARAKHAND,Rural,20-24,335596,45903,289693
C2308,05,000,State - UTTARAKHAND,Rural,25-29,276477,62850,213627
C2308,05,000,State - UTTARAKHAND,Rural,30-34,237266,78927,158339
C2308,05,000,State - UTTARAKHAND,Rural,35-39,226106,97934,128172
C2308,05,000,State - UTTARAKHAND,Rural,40-44,191592,99553,92039
C2308,05,000,State - UTTARAKHAND,Rural,45-49,164945,96492,68453
C2308,05,000,State - UTTARAKHAND,Rural,50-54,137037,88510,48527
C2308,05,000,State - UTTARAKHAND,Rural,55-59,120404,85964,34440
C2308,05,000,State - UTTARAKHAND,Rural,60-64,125528,101259,24269
C2308,05,000,State - UTTARAKHAND,Rural,65-69,84262,70443,13819
C2308,05,000,State - UTTARAKHAND,Rural,70-74,64302,56548,7754
C2308,05,000,State - UTTARAKHAND,Rural,75-79,33864,30285,3579
C2308,05,000,State - UTTARAKHAND,Rural,80+,42457,37267,5190
C2308,05,000,State - UTTARAKHAND,Rural,Age not stated,4724,1778,2946
C2308,05,000,State - UTTARAKHAND,Urban,All ages,1430607,431241,999366
C2308,05,000,State - UTTARAKHAND,Urban,0-6,169631,169631,0
C2308,05,000,State - UTTARAKHAND,Urban,7,26786,5862,20924
C2308,05,000,State - UTTARAKHAND,Urban,8,26945,3010,23935
C2308,05,000,State - UTTARAKHAND,Urban,9,24453,2155,22298
C2308,05,000,State - UTTARAKHAND,Urban,10,30669,3244,27425
C2308,05,000,State - UTTARAKHAND,Urban,11,26233,1819,24414
C2308,05,000,State - UTTARAKHAND,Urban,12,28393,1782,26611
C2308,05,000,State - UTTARAKHAND,Urban,13,26754,1570,25184
C2308,05,000,State - UTTARAKHAND,Urban,14,29180,1828,27352
C2308,05,000,State - UTTARAKHAND,Urban,15,30182,2294,27888
C2308,05,000,State - UTTARAKHAND,Urban,16,29957,2288,27669
C2308,05,000,State - UTTARAKHAND,Urban,17,28202,2037,26165
C2308,05,000,State - UTTARAKHAND,Urban,18,33896,3155,30741
C2308,05,000,State - UTTARAKHAND,Urban,19,27561,2368,25193
C2308,05,000,State - UTTARAKHAND,Urban,20-24,149858,17391,132467
C2308,05,000,State - UTTARAKHAND,Urban,25-29,136344,21826,114518
C2308,05,000,State - UTTARAKHAND,Urban,30-34,115607,23406,92201
C2308,05,000,State - UTTARAKHAND,Urban,35-39,108560,27308,81252
C2308,05,000,State - UTTARAKHAND,Urban,40-44,89586,25343,64243
C2308,05,000,State - UTTARAKHAND,Urban,45-49,76450,23712,52738
C2308,05,000,State - UTTARAKHAND,Urban,50-54,58097,18665,39432
C2308,05,000,State - UTTARAKHAND,Urban,55-59,46192,16893,29299
C2308,05,000,State - UTTARAKHAND,Urban,60-64,40308,17724,22584
C2308,05,000,State - UTTARAKHAND,Urban,65-69,26085,12038,14047
C2308,05,000,State - UTTARAKHAND,Urban,70-74,18171,9671,8500
C2308,05,000,State - UTTARAKHAND,Urban,75-79,9945,5314,4631
C2308,05,000,State - UTTARAKHAND,Urban,80+,13990,8174,5816
C2308,05,000,State - UTTARAKHAND,Urban,Age not stated,2572,733,1839
C2308,06,000,State - HARYANA,Total,All ages,11856728,5051807,6804921
C2308,06,000,State - HARYANA,Total,0-6,1537612,1537612,0
C2308,06,000,State - HARYANA,Total,7,226755,50094,176661
C2308,06,000,State - HARYANA,Total,8,232252,29400,202852
C2308,06,000,State - HARYANA,Total,9,209043,19521,189522
C2308,06,000,State - HARYANA,Total,10,253384,26140,227244
C2308,06,000,State - HARYANA,Total,11,224845,16513,208332
C2308,06,000,State - HARYANA,Total,12,245137,19145,225992
C2308,06,000,State - HARYANA,Total,13,231454,16683,214771
C2308,06,000,State - HARYANA,Total,14,239722,19616,220106
C2308,06,000,State - HARYANA,Total,15,247651,22284,225367
C2308,06,000,State - HARYANA,Total,16,242802,22878,219924
C2308,06,000,State - HARYANA,Total,17,216151,19869,196282
C2308,06,000,State - HARYANA,Total,18,266823,33414,233409
C2308,06,000,State - HARYANA,Total,19,216415,25882,190533
C2308,06,000,State - HARYANA,Total,20-24,1194687,196704,997983
C2308,06,000,State - HARYANA,Total,25-29,1053619,236621,816998
C2308,06,000,State - HARYANA,Total,30-34,916747,283441,633306
C2308,06,000,State - HARYANA,Total,35-39,849146,357193,491953
C2308,06,000,State - HARYANA,Total,40-44,715369,373675,341694
C2308,06,000,State - HARYANA,Total,45-49,586065,340729,245336
C2308,06,000,State - HARYANA,Total,50-54,454540,279134,175406
C2308,06,000,State - HARYANA,Total,55-59,376729,248879,127850
C2308,06,000,State - HARYANA,Total,60-64,430391,321791,108600
C2308,06,000,State - HARYANA,Total,65-69,249169,193746,55423
C2308,06,000,State - HARYANA,Total,70-74,185857,152516,33341
C2308,06,000,State - HARYANA,Total,75-79,98525,82353,16172
C2308,06,000,State - HARYANA,Total,80+,141192,119764,21428
C2308,06,000,State - HARYANA,Total,Age not stated,14646,6210,8436
C2308,06,000,State - HARYANA,Rural,All ages,7735353,3717010,4018343
C2308,06,000,State - HARYANA,Rural,0-6,1040022,1040022,0
C2308,06,000,State - HARYANA,Rural,7,152148,33974,118174
C2308,06,000,State - HARYANA,Rural,8,158037,20016,138021
C2308,06,000,State - HARYANA,Rural,9,141503,13036,128467
C2308,06,000,State - HARYANA,Rural,10,171899,17651,154248
C2308,06,000,State - HARYANA,Rural,11,153569,11409,142160
C2308,06,000,State - HARYANA,Rural,12,168345,13560,154785
C2308,06,000,State - HARYANA,Rural,13,158541,11968,146573
C2308,06,000,State - HARYANA,Rural,14,164419,14274,150145
C2308,06,000,State - HARYANA,Rural,15,169608,16292,153316
C2308,06,000,State - HARYANA,Rural,16,166525,16877,149648
C2308,06,000,State - HARYANA,Rural,17,145315,14714,130601
C2308,06,000,State - HARYANA,Rural,18,180284,24782,155502
C2308,06,000,State - HARYANA,Rural,19,143868,19098,124770
C2308,06,000,State - HARYANA,Rural,20-24,769002,143144,625858
C2308,06,000,State - HARYANA,Rural,25-29,646512,170002,476510
C2308,06,000,State - HARYANA,Rural,30-34,568791,210425,358366
C2308,06,000,State - HARYANA,Rural,35-39,528103,269900,258203
C2308,06,000,State - HARYANA,Rural,40-44,451413,289163,162250
C2308,06,000,State - HARYANA,Rural,45-49,361716,262141,99575
C2308,06,000,State - HARYANA,Rural,50-54,279793,215741,64052
C2308,06,000,State - HARYANA,Rural,55-59,238544,194695,43849
C2308,06,000,State - HARYANA,Rural,60-64,297321,258600,38721
C2308,06,000,State - HARYANA,Rural,65-69,171688,154236,17452
C2308,06,000,State - HARYANA,Rural,70-74,129624,119871,9753
C2308,06,000,State - HARYANA,Rural,75-79,68863,64392,4471
C2308,06,000,State - HARYANA,Rural,80+,100330,92558,7772
C2308,06,000,State - HARYANA,Rural,Age not stated,9570,4469,5101
C2308,06,000,State - HARYANA,Urban,All ages,4121375,1334797,2786578
C2308,06,000,State - HARYANA,Urban,0-6,497590,497590,0
C2308,06,000,State - HARYANA,Urban,7,74607,16120,58487
C2308,06,000,State - HARYANA,Urban,8,74215,9384,64831
C2308,06,000,State - HARYANA,Urban,9,67540,6485,61055
C2308,06,000,State - HARYANA,Urban,10,81485,8489,72996
C2308,06,000,State - HARYANA,Urban,11,71276,5104,66172
C2308,06,000,State - HARYANA,Urban,12,76792,5585,71207
C2308,06,000,State - HARYANA,Urban,13,72913,4715,68198
C2308,06,000,State - HARYANA,Urban,14,75303,5342,69961
C2308,06,000,State - HARYANA,Urban,15,78043,5992,72051
C2308,06,000,State - HARYANA,Urban,16,76277,6001,70276
C2308,06,000,State - HARYANA,Urban,17,70836,5155,65681
C2308,06,000,State - HARYANA,Urban,18,86539,8632,77907
C2308,06,000,State - HARYANA,Urban,19,72547,6784,65763
C2308,06,000,State - HARYANA,Urban,20-24,425685,53560,372125
C2308,06,000,State - HARYANA,Urban,25-29,407107,66619,340488
C2308,06,000,State - HARYANA,Urban,30-34,347956,73016,274940
C2308,06,000,State - HARYANA,Urban,35-39,321043,87293,233750
C2308,06,000,State - HARYANA,Urban,40-44,263956,84512,179444
C2308,06,000,State - HARYANA,Urban,45-49,224349,78588,145761
C2308,06,000,State - HARYANA,Urban,50-54,174747,63393,111354
C2308,06,000,State - HARYANA,Urban,55-59,138185,54184,84001
C2308,06,000,State - HARYANA,Urban,60-64,133070,63191,69879
C2308,06,000,State - HARYANA,Urban,65-69,77481,39510,37971
C2308,06,000,State - HARYANA,Urban,70-74,56233,32645,23588
C2308,06,000,State - HARYANA,Urban,75-79,29662,17961,11701
C2308,06,000,State - HARYANA,Urban,80+,40862,27206,13656
C2308,06,000,State - HARYANA,Urban,Age not stated,5076,1741,3335
C2308,07,000,State - NCT OF DELHI,Total,All ages,7800615,2257704,5542911
C2308,07,000,State - NCT OF DELHI,Total,0-6,937014,937014,0
C2308,07,000,State - NCT OF DELHI,Total,7,142530,28707,113823
C2308,07,000,State - NCT OF DELHI,Total,8,141635,12378,129257
C2308,07,000,State - NCT OF DELHI,Total,9,132170,8867,123303
C2308,07,000,State - NCT OF DELHI,Total,10,163789,11689,152100
C2308,07,000,State - NCT OF DELHI,Total,11,142958,6464,136494
C2308,07,000,State - NCT OF DELHI,Total,12,152546,6322,146224
C2308,07,000,State - NCT OF DELHI,Total,13,143679,5431,138248
C2308,07,000,State - NCT OF DELHI,Total,14,149729,6271,143458
C2308,07,000,State - NCT OF DELHI,Total,15,151604,7684,143920
C2308,07,000,State - NCT OF DELHI,Total,16,148387,7572,140815
C2308,07,000,State - NCT OF DELHI,Total,17,138103,6908,131195
C2308,07,000,State - NCT OF DELHI,Total,18,166264,11968,154296
C2308,07,000,State - NCT OF DELHI,Total,19,137899,8869,129030
C2308,07,000,State - NCT OF DELHI,Total,20-24,812649,82481,730168
C2308,07,000,State - NCT OF DELHI,Total,25-29,790130,114162,675968
C2308,07,000,State - NCT OF DELHI,Total,30-34,677244,131620,545624
C2308,07,000,State - NCT OF DELHI,Total,35-39,620789,155945,464844
C2308,07,000,State - NCT OF DELHI,Total,40-44,506339,146047,360292
C2308,07,000,State - NCT OF DELHI,Total,45-49,415986,126972,289014
C2308,07,000,State - NCT OF DELHI,Total,50-54,311247,95390,215857
C2308,07,000,State - NCT OF DELHI,Total,55-59,239707,80476,159231
C2308,07,000,State - NCT OF DELHI,Total,60-64,233916,101800,132116
C2308,07,000,State - NCT OF DELHI,Total,65-69,133054,57031,76023
C2308,07,000,State - NCT OF DELHI,Total,70-74,94303,43849,50454
C2308,07,000,State - NCT OF DELHI,Total,75-79,50247,22387,27860
C2308,07,000,State - NCT OF DELHI,Total,80+,59170,30952,28218
C2308,07,000,State - NCT OF DELHI,Total,Age not stated,7527,2448,5079
C2308,07,000,State - NCT OF DELHI,Rural,All ages,192721,70448,122273
C2308,07,000,State - NCT OF DELHI,Rural,0-6,25457,25457,0
C2308,07,000,State - NCT OF DELHI,Rural,7,3804,745,3059
C2308,07,000,State - NCT OF DELHI,Rural,8,3829,337,3492
C2308,07,000,State - NCT OF DELHI,Rural,9,3450,230,3220
C2308,07,000,State - NCT OF DELHI,Rural,10,4648,355,4293
C2308,07,000,State - NCT OF DELHI,Rural,11,3792,202,3590
C2308,07,000,State - NCT OF DELHI,Rural,12,4183,209,3974
C2308,07,000,State - NCT OF DELHI,Rural,13,3782,141,3641
C2308,07,000,State - NCT OF DELHI,Rural,14,3999,195,3804
C2308,07,000,State - NCT OF DELHI,Rural,15,4082,269,3813
C2308,07,000,State - NCT OF DELHI,Rural,16,4001,230,3771
C2308,07,000,State - NCT OF DELHI,Rural,17,3504,211,3293
C2308,07,000,State - NCT OF DELHI,Rural,18,4367,425,3942
C2308,07,000,State - NCT OF DELHI,Rural,19,3497,304,3193
C2308,07,000,State - NCT OF DELHI,Rural,20-24,20602,2588,18014
C2308,07,000,State - NCT OF DELHI,Rural,25-29,18666,3348,15318
C2308,07,000,State - NCT OF DELHI,Rural,30-34,16402,4059,12343
C2308,07,000,State - NCT OF DELHI,Rural,35-39,14910,4954,9956
C2308,07,000,State - NCT OF DELHI,Rural,40-44,11782,4997,6785
C2308,07,000,State - NCT OF DELHI,Rural,45-49,8695,4219,4476
C2308,07,000,State - NCT OF DELHI,Rural,50-54,6430,3458,2972
C2308,07,000,State - NCT OF DELHI,Rural,55-59,4927,2942,1985
C2308,07,000,State - NCT OF DELHI,Rural,60-64,5924,4157,1767
C2308,07,000,State - NCT OF DELHI,Rural,65-69,2998,2310,688
C2308,07,000,State - NCT OF DELHI,Rural,70-74,2147,1779,368
C2308,07,000,State - NCT OF DELHI,Rural,75-79,1067,936,131
C2308,07,000,State - NCT OF DELHI,Rural,80+,1540,1307,233
C2308,07,000,State - NCT OF DELHI,Rural,Age not stated,236,84,152
C2308,07,000,State - NCT OF DELHI,Urban,All ages,7607894,2187256,5420638
C2308,07,000,State - NCT OF DELHI,Urban,0-6,911557,911557,0
C2308,07,000,State - NCT OF DELHI,Urban,7,138726,27962,110764
C2308,07,000,State - NCT OF DELHI,Urban,8,137806,12041,125765
C2308,07,000,State - NCT OF DELHI,Urban,9,128720,8637,120083
C2308,07,000,State - NCT OF DELHI,Urban,10,159141,11334,147807
C2308,07,000,State - NCT OF DELHI,Urban,11,139166,6262,132904
C2308,07,000,State - NCT OF DELHI,Urban,12,148363,6113,142250
C2308,07,000,State - NCT OF DELHI,Urban,13,139897,5290,134607
C2308,07,000,State - NCT OF DELHI,Urban,14,145730,6076,139654
C2308,07,000,State - NCT OF DELHI,Urban,15,147522,7415,140107
C2308,07,000,State - NCT OF DELHI,Urban,16,144386,7342,137044
C2308,07,000,State - NCT OF DELHI,Urban,17,134599,6697,127902
C2308,07,000,State - NCT OF DELHI,Urban,18,161897,11543,150354
C2308,07,000,State - NCT OF DELHI,Urban,19,134402,8565,125837
C2308,07,000,State - NCT OF DELHI,Urban,20-24,792047,79893,712154
C2308,07,000,State - NCT OF DELHI,Urban,25-29,771464,110814,660650
C2308,07,000,State - NCT OF DELHI,Urban,30-34,660842,127561,533281
C2308,07,000,State - NCT OF DELHI,Urban,35-39,605879,150991,454888
C2308,07,000,State - NCT OF DELHI,Urban,40-44,494557,141050,353507
C2308,07,000,State - NCT OF DELHI,Urban,45-49,407291,122753,284538
C2308,07,000,State - NCT OF DELHI,Urban,50-54,304817,91932,212885
C2308,07,000,State - NCT OF DELHI,Urban,55-59,234780,77534,157246
C2308,07,000,State - NCT OF DELHI,Urban,60-64,227992,97643,130349
C2308,07,000,State - NCT OF DELHI,Urban,65-69,130056,54721,75335
C2308,07,000,State - NCT OF DELHI,Urban,70-74,92156,42070,50086
C2308,07,000,State - NCT OF DELHI,Urban,75-79,49180,21451,27729
C2308,07,000,State - NCT OF DELHI,Urban,80+,57630,29645,27985
C2308,07,000,State - NCT OF DELHI,Urban,Age not stated,7291,2364,4927
C2308,08,000,State - RAJASTHAN,Total,All ages,32997440,18410570,14586870
C2308,08,000,State - RAJASTHAN,Total,0-6,5010328,5010328,0
C2308,08,000,State - RAJASTHAN,Total,7,721301,238913,482388
C2308,08,000,State - RAJASTHAN,Total,8,835396,169901,665495
C2308,08,000,State - RAJASTHAN,Total,9,660436,96907,563529
C2308,08,000,State - RAJASTHAN,Total,10,927195,150735,776460
C2308,08,000,State - RAJASTHAN,Total,11,711707,88051,623656
C2308,08,000,State - RAJASTHAN,Total,12,844767,125709,719058
C2308,08,000,State - RAJASTHAN,Total,13,727456,102522,624934
C2308,08,000,State - RAJASTHAN,Total,14,738697,112511,626186
C2308,08,000,State - RAJASTHAN,Total,15,751875,133860,618015
C2308,08,000,State - RAJASTHAN,Total,16,724333,134177,590156
C2308,08,000,State - RAJASTHAN,Total,17,569266,104965,464301
C2308,08,000,State - RAJASTHAN,Total,18,825909,220078,605831
C2308,08,000,State - RAJASTHAN,Total,19,552760,146060,406700
C2308,08,000,State - RAJASTHAN,Total,20-24,3049011,1118943,1930068
C2308,08,000,State - RAJASTHAN,Total,25-29,2585438,1253542,1331896
C2308,08,000,State - RAJASTHAN,Total,30-34,2338114,1353734,984380
C2308,08,000,State - RAJASTHAN,Total,35-39,2132774,1391886,740888
C2308,08,000,State - RAJASTHAN,Total,40-44,1808439,1271936,536503
C2308,08,000,State - RAJASTHAN,Total,45-49,1536892,1139997,396895
C2308,08,000,State - RAJASTHAN,Total,50-54,1171801,893242,278559
C2308,08,000,State - RAJASTHAN,Total,55-59,961583,765748,195835
C2308,08,000,State - RAJASTHAN,Total,60-64,886115,739213,146902
C2308,08,000,State - RAJASTHAN,Total,65-69,670905,576521,94384
C2308,08,000,State - RAJASTHAN,Total,70-74,526904,468771,58133
C2308,08,000,State - RAJASTHAN,Total,75-79,261639,232231,29408
C2308,08,000,State - RAJASTHAN,Total,80+,334312,298093,36219
C2308,08,000,State - RAJASTHAN,Total,Age not stated,132087,71996,60091
C2308,08,000,State - RAJASTHAN,Rural,All ages,24858605,15291408,9567197
C2308,08,000,State - RAJASTHAN,Rural,0-6,3968284,3968284,0
C2308,08,000,State - RAJASTHAN,Rural,7,564023,196855,367168
C2308,08,000,State - RAJASTHAN,Rural,8,665311,142825,522486
C2308,08,000,State - RAJASTHAN,Rural,9,516974,80209,436765
C2308,08,000,State - RAJASTHAN,Rural,10,735755,126245,609510
C2308,08,000,State - RAJASTHAN,Rural,11,554417,73286,481131
C2308,08,000,State - RAJASTHAN,Rural,12,666519,106855,559664
C2308,08,000,State - RAJASTHAN,Rural,13,562703,86317,476386
C2308,08,000,State - RAJASTHAN,Rural,14,571063,95179,475884
C2308,08,000,State - RAJASTHAN,Rural,15,576711,113009,463702
C2308,08,000,State - RAJASTHAN,Rural,16,554029,114267,439762
C2308,08,000,State - RAJASTHAN,Rural,17,418669,88282,330387
C2308,08,000,State - RAJASTHAN,Rural,18,626083,189768,436315
